ensemble_name,weights,roc_auc,pr_auc,logloss,f1_0_50
LightGBM_XGBoost_CatBoost,"LightGBM:0.20, XGBoost:0.30, CatBoost:0.50",0.9236182444833183,0.5558303266736417,0.23892077606138126,0.4069409459837671
LightGBM_XGBoost_CatBoost,"LightGBM:0.35, XGBoost:0.00, CatBoost:0.65",0.9234005285866635,0.5600078258283536,0.23203276500868655,0.41956204379562045
LightGBM_XGBoost_CatBoost,"LightGBM:0.10, XGBoost:0.55, CatBoost:0.35",0.9233889879211379,0.5517600211129723,0.24082027858528976,0.40013740982480245
LightGBM_XGBoost_CatBoost,"LightGBM:0.15, XGBoost:0.40, CatBoost:0.45",0.9233827026307083,0.5533335081390085,0.24148911322169764,0.40154280597837316
LightGBM_XGBoost_CatBoost,"LightGBM:0.05, XGBoost:0.85, CatBoost:0.10",0.9233750030959536,0.5526236499278606,0.23087867036206663,0.40760028149190713
LightGBM_XGBoost_CatBoost,"LightGBM:0.05, XGBoost:0.80, CatBoost:0.15",0.9233542968317082,0.5516231916492204,0.23399662920313127,0.40538654758582193
LightGBM_XGBoost_CatBoost,"LightGBM:0.05, XGBoost:0.90, CatBoost:0.05",0.9233149743620068,0.5535593804431442,0.22782042605154607,0.4092943935195054
LightGBM_XGBoost_CatBoost,"LightGBM:0.05, XGBoost:0.75, CatBoost:0.20",0.9232474425761044,0.5505673214600507,0.2371738903421331,0.40174009114763154
LightGBM_XGBoost_CatBoost,"LightGBM:0.05, XGBoost:0.70, CatBoost:0.25",0.9230674556952394,0.5494858312554741,0.24041063156642853,0.39827609796141744
LightGBM_XGBoost_CatBoost,"LightGBM:0.25, XGBoost:0.15, CatBoost:0.60",0.923058940001164,0.5558347770082042,0.24001246475086915,0.40717388258371867
LightGBM_XGBoost_CatBoost,"LightGBM:0.20, XGBoost:0.25, CatBoost:0.55",0.9230361285640676,0.5540945391099587,0.24241429305203735,0.40270400772573633
LightGBM_XGBoost_CatBoost,"LightGBM:0.10, XGBoost:0.50, CatBoost:0.40",0.9230040003876367,0.5504000536414442,0.24420064477144623,0.39617912065578215
LightGBM_XGBoost_CatBoost,"LightGBM:0.30, XGBoost:0.05, CatBoost:0.65",0.922925072599369,0.5570811385672977,0.23774994054330767,0.410609176654138
LightGBM_XGBoost_CatBoost,"LightGBM:0.15, XGBoost:0.35, CatBoost:0.50",0.9228675139349003,0.5517620678867786,0.2449562784608228,0.3988305683981507
LightGBM_XGBoost_CatBoost,"LightGBM:0.05, XGBoost:0.65, CatBoost:0.30",0.9228177109431293,0.5482192729648323,0.24370749416260065,0.39502837071061875
LightGBM_XGBoost_CatBoost,"LightGBM:0.10, XGBoost:0.45, CatBoost:0.45",0.9225522302938534,0.5488921198030257,0.24764370400347327,0.3924397248380418
LightGBM_XGBoost_CatBoost,"LightGBM:0.05, XGBoost:0.60, CatBoost:0.35",0.9224894248908949,0.5469425021885838,0.2470655179369566,0.39108679698445525
LightGBM_XGBoost_CatBoost,"LightGBM:0.00, XGBoost:0.90, CatBoost:0.10",0.9224413017191012,0.5475456587781422,0.23712302207538052,0.3984096517685769
LightGBM_XGBoost_CatBoost,"LightGBM:0.00, XGBoost:0.85, CatBoost:0.15",0.9224067833618029,0.546515933365253,0.24027546087839585,0.3960355712443147
LightGBM_XGBoost_CatBoost,"LightGBM:0.20, XGBoost:0.20, CatBoost:0.60",0.9223953614496176,0.5522144558813191,0.24597505358058677,0.39812359779726697
